measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),89,Netherlands,1,Male,27,Age-standardized,632,Gout,3,Rate,2021,34.84262121717588,52.097094070863506,23.017138361198846
2,DALYs (Disability-Adjusted Life Years),89,Netherlands,2,Female,27,Age-standardized,632,Gout,3,Rate,2021,7.570939687102743,11.493651948094147,5.0931578822920445
2,DALYs (Disability-Adjusted Life Years),89,Netherlands,3,Both,27,Age-standardized,632,Gout,3,Rate,2021,20.91070409601451,30.976902383834542,13.938932967187549
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,27,Age-standardized,632,Gout,3,Rate,2021,78.00592527247815,113.42853959171424,52.490663648682755
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,632,Gout,3,Rate,2021,17.17946742933952,24.869096340679107,11.074638282351973
2,DALYs (Disability-Adjusted Life Years),101,Canada,3,Both,27,Age-standardized,632,Gout,3,Rate,2021,46.64338896982673,67.31469433998258,31.765224877647665
2,DALYs (Disability-Adjusted Life Years),149,Palestine,1,Male,27,Age-standardized,632,Gout,3,Rate,2021,22.560836063856474,33.305743011040896,14.862801355319533
2,DALYs (Disability-Adjusted Life Years),149,Palestine,2,Female,27,Age-standardized,632,Gout,3,Rate,2021,8.21935162874345,12.039774082585582,5.399193875436441
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,27,Age-standardized,632,Gout,3,Rate,2021,15.15693787374512,22.070134989745135,10.071864672270006
2,DALYs (Disability-Adjusted Life Years),90,Norway,1,Male,27,Age-standardized,632,Gout,3,Rate,2021,28.663520595386938,41.76724047120953,19.264895636631678
2,DALYs (Disability-Adjusted Life Years),90,Norway,2,Female,27,Age-standardized,632,Gout,3,Rate,2021,6.503795698523725,9.358792265889415,4.360789080233359
2,DALYs (Disability-Adjusted Life Years),90,Norway,3,Both,27,Age-standardized,632,Gout,3,Rate,2021,17.561238930333886,25.36770987442692,11.807042049807382
2,DALYs (Disability-Adjusted Life Years),113,Guyana,1,Male,27,Age-standardized,632,Gout,3,Rate,2021,10.498603991632278,14.83179805003447,6.919550925290463
2,DALYs (Disability-Adjusted Life Years),113,Guyana,2,Female,27,Age-standardized,632,Gout,3,Rate,2021,5.0803413483764714,7.422860618358903,3.3220791273471386
2,DALYs (Disability-Adjusted Life Years),113,Guyana,3,Both,27,Age-standardized,632,Gout,3,Rate,2021,7.62070297088287,10.722286425886919,5.051278924262765
2,DALYs (Disability-Adjusted Life Years),66,Brunei Darussalam,1,Male,27,Age-standardized,632,Gout,3,Rate,2021,38.82994899048782,57.18374557898808,25.27809775184043
2,DALYs (Disability-Adjusted Life Years),66,Brunei Darussalam,2,Female,27,Age-standardized,632,Gout,3,Rate,2021,8.885459733594837,13.193286355690155,5.734125886134602
2,DALYs (Disability-Adjusted Life Years),66,Brunei Darussalam,3,Both,27,Age-standardized,632,Gout,3,Rate,2021,23.944255238197268,34.97949548306664,15.694072145871042
2,DALYs (Disability-Adjusted Life Years),125,Colombia,1,Male,27,Age-standardized,632,Gout,3,Rate,2021,7.2642737649558375,10.699058654446118,4.766706134350564
2,DALYs (Disability-Adjusted Life Years),125,Colombia,2,Female,27,Age-standardized,632,Gout,3,Rate,2021,3.9789543364449593,5.988707862493171,2.5196415478034293
2,DALYs (Disability-Adjusted Life Years),125,Colombia,3,Both,27,Age-standardized,632,Gout,3,Rate,2021,5.507005675123991,8.135401546447486,3.589633587267482
2,DALYs (Disability-Adjusted Life Years),198,Zimbabwe,1,Male,27,Age-standardized,632,Gout,3,Rate,2021,22.799639955789164,33.9194131888662,14.958364567876334
2,DALYs (Disability-Adjusted Life Years),198,Zimbabwe,2,Female,27,Age-standardized,632,Gout,3,Rate,2021,7.2518808194861455,10.662811816095086,4.673439710011798
2,DALYs (Disability-Adjusted Life Years),198,Zimbabwe,3,Both,27,Age-standardized,632,Gout,3,Rate,2021,13.851124661437984,20.446910494663875,9.120589628316548
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,1,Male,27,Age-standardized,632,Gout,3,Rate,2021,30.157847768615287,44.406945745488045,19.963179581711124
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,2,Female,27,Age-standardized,632,Gout,3,Rate,2021,9.952046253337187,14.762709897685253,6.368970324351347
