measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),1,Global,1,Male,27,Age-standardized,632,Gout,3,Rate,1990,26.247780474318272,37.83658001639648,17.715170080031037
2,DALYs (Disability-Adjusted Life Years),1,Global,2,Female,27,Age-standardized,632,Gout,3,Rate,1990,8.006448465764345,11.66093307469245,5.411986411317097
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,632,Gout,3,Rate,1990,16.66911142979195,23.950900015363832,11.246734113845141
2,DALYs (Disability-Adjusted Life Years),134,Tropical Latin America,1,Male,27,Age-standardized,632,Gout,3,Rate,1990,8.599343988642435,12.37077955302571,5.8204022137476965
2,DALYs (Disability-Adjusted Life Years),134,Tropical Latin America,2,Female,27,Age-standardized,632,Gout,3,Rate,1990,4.25053920705527,6.260313065823396,2.74161996830158
2,DALYs (Disability-Adjusted Life Years),134,Tropical Latin America,3,Both,27,Age-standardized,632,Gout,3,Rate,1990,6.28648845310144,9.091959231953737,4.18523212963281
2,DALYs (Disability-Adjusted Life Years),159,South Asia,1,Male,27,Age-standardized,632,Gout,3,Rate,1991,17.19759663093448,24.71631769883097,11.525810678855976
2,DALYs (Disability-Adjusted Life Years),159,South Asia,2,Female,27,Age-standardized,632,Gout,3,Rate,1991,6.1066410971653395,8.989236866741216,4.1210516632243355
2,DALYs (Disability-Adjusted Life Years),159,South Asia,3,Both,27,Age-standardized,632,Gout,3,Rate,1991,11.900348515372704,17.21028461792092,8.037539654963947
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,1,Male,27,Age-standardized,632,Gout,3,Rate,1991,23.25937015101078,33.38937119300063,15.466925274247595
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,2,Female,27,Age-standardized,632,Gout,3,Rate,1991,7.820765452949166,11.210112569655298,5.230528256885364
