measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
3,YLDs (Years Lived with Disability),11,Indonesia,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,192561.5939685448,278237.92219778505,123804.41010156208
3,YLDs (Years Lived with Disability),11,Indonesia,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,277.63229979775,401.15909220890006,178.49926557637
3,YLDs (Years Lived with Disability),12,Lao People's Democratic Republic,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,5396.325696931511,7885.266433290693,3408.92025173424
3,YLDs (Years Lived with Disability),12,Lao People's Democratic Republic,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,260.31898428948,380.38559272532,164.44645992363
3,YLDs (Years Lived with Disability),33,Armenia,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,2574.552496842048,3677.911225537513,1707.2733880259254
3,YLDs (Years Lived with Disability),33,Armenia,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,477.24383939060004,681.77303681565,316.47663335291
3,YLDs (Years Lived with Disability),13,Malaysia,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,21376.85753282128,30970.778459058347,13269.70475973264
3,YLDs (Years Lived with Disability),13,Malaysia,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,253.57046524932,367.37273899775,157.40410883500002
3,YLDs (Years Lived with Disability),34,Azerbaijan,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,10183.848213436764,14606.839702194273,6779.073333229404
3,YLDs (Years Lived with Disability),34,Azerbaijan,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,438.94333289171,629.58272428261,292.1910244969
3,YLDs (Years Lived with Disability),15,Myanmar,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,33978.45636630869,48987.09958782555,22231.44734559133
3,YLDs (Years Lived with Disability),15,Myanmar,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,220.41766287638998,317.77847368452,144.21501711106
3,YLDs (Years Lived with Disability),14,Maldives,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,311.9729659883031,464.03170572385255,197.88569657077693
3,YLDs (Years Lived with Disability),14,Maldives,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,238.03280087618,354.05236559165,150.98515494398
3,YLDs (Years Lived with Disability),35,Georgia,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,2537.859934678496,3576.6015109887885,1676.216375565261
3,YLDs (Years Lived with Disability),35,Georgia,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,401.29050301557,565.53799515053,265.04603477998
3,YLDs (Years Lived with Disability),36,Kazakhstan,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,20541.044101296768,28944.96318864412,13796.11531702918
3,YLDs (Years Lived with Disability),36,Kazakhstan,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,444.35873865439,626.15840117356,298.44755555627
3,YLDs (Years Lived with Disability),16,Philippines,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,87946.78606703952,126779.23638687594,55346.75405313877
3,YLDs (Years Lived with Disability),16,Philippines,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,262.48436346883,378.38298193987004,165.18690628023
3,YLDs (Years Lived with Disability),37,Kyrgyzstan,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,8289.95060589889,11798.246676906614,5604.601421120695
3,YLDs (Years Lived with Disability),37,Kyrgyzstan,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,438.78604177906004,624.47971108646,296.65084754219
3,YLDs (Years Lived with Disability),17,Sri Lanka,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,13285.241991702953,19321.05619784277,8429.066705588495
3,YLDs (Years Lived with Disability),17,Sri Lanka,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,250.13953938309,363.78412231719,158.70564228201
3,YLDs (Years Lived with Disability),39,Tajikistan,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,12535.83350932851,17792.49580936711,8183.242770448869
3,YLDs (Years Lived with Disability),39,Tajikistan,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,410.66984784379997,582.87640318108,268.0803841969
3,YLDs (Years Lived with Disability),18,Thailand,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,26145.626210920407,38054.57851699199,16434.009830448078
3,YLDs (Years Lived with Disability),18,Thailand,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,234.63523946218,341.50817696756,147.48156348538
3,YLDs (Years Lived with Disability),38,Mongolia,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,3477.9182591922736,4991.355261703606,2315.0596897898595
3,YLDs (Years Lived with Disability),38,Mongolia,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,423.20219150742,607.3611649043299,281.70251891345004
3,YLDs (Years Lived with Disability),20,Viet Nam,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,55733.39516049867,79486.20270726847,36095.78466844901
3,YLDs (Years Lived with Disability),20,Viet Nam,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,253.11017789749,360.98225937421,163.92703965854
3,YLDs (Years Lived with Disability),19,Timor-Leste,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,1098.7395436474835,1577.7985757847669,685.7792513368901
3,YLDs (Years Lived with Disability),19,Timor-Leste,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,241.74628661754,347.14955781076003,150.88615715031
3,YLDs (Years Lived with Disability),23,Kiribati,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,111.5896335370728,162.2455661281372,69.22934914115854
3,YLDs (Years Lived with Disability),23,Kiribati,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,297.47103038024,432.50752064463006,184.54873601437
3,YLDs (Years Lived with Disability),22,Fiji,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,674.4056372711252,981.2708145985528,429.9795618595957
3,YLDs (Years Lived with Disability),22,Fiji,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,273.50226413038,397.95009810969003,174.37633554524
3,YLDs (Years Lived with Disability),26,Papua New Guinea,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,8965.861832565884,12955.659761754896,5652.4345747066745
3,YLDs (Years Lived with Disability),26,Papua New Guinea,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,280.85158575203,405.83020980051003,177.05996850184
3,YLDs (Years Lived with Disability),7,Democratic People's Republic of Korea,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,16600.531013072352,24098.187756618467,10824.995584361068
3,YLDs (Years Lived with Disability),7,Democratic People's Republic of Korea,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,309.87281912103,449.8273802188,202.06413253029
3,YLDs (Years Lived with Disability),24,Marshall Islands,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,34.934500687955435,50.30880453555076,22.288625096755663
3,YLDs (Years Lived with Disability),24,Marshall Islands,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,269.05615816527,387.46492446333,171.66101479122
3,YLDs (Years Lived with Disability),25,Micronesia (Federated States of),3,Both,159,10-24 years,630,Low back pain,1,Number,2023,92.30093959986677,131.09527660787953,57.15507482071168
3,YLDs (Years Lived with Disability),25,Micronesia (Federated States of),3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,299.48657945108,425.36160675816,185.44965989003
3,YLDs (Years Lived with Disability),28,Solomon Islands,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,815.9906196248783,1166.0028226659388,526.5024374402624
3,YLDs (Years Lived with Disability),28,Solomon Islands,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,304.12291879554,434.57384585624,196.22953276216
3,YLDs (Years Lived with Disability),8,Taiwan,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,12250.377554390412,16054.702320077036,8973.26069202405
3,YLDs (Years Lived with Disability),8,Taiwan,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,370.08542222796,485.01454428565995,271.08331618555997
3,YLDs (Years Lived with Disability),27,Samoa,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,177.6488418223058,254.14263667884055,116.41940605600408
3,YLDs (Years Lived with Disability),27,Samoa,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,282.87524847804997,404.67846996325994,185.37789539152
3,YLDs (Years Lived with Disability),29,Tonga,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,95.00931346430028,135.66007476181255,62.074435845075854
3,YLDs (Years Lived with Disability),29,Tonga,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,286.78199753954,409.48477373405,187.36932263467
3,YLDs (Years Lived with Disability),6,China,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,674785.5329277025,968743.897339905,426412.55047736433
3,YLDs (Years Lived with Disability),6,China,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,281.06105531906,403.50032541291,177.60896698314
3,YLDs (Years Lived with Disability),30,Vanuatu,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,309.4797347199692,440.24077524299753,202.7799482299401
3,YLDs (Years Lived with Disability),30,Vanuatu,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,316.65738919777,450.45112447505005,207.48295214306
3,YLDs (Years Lived with Disability),10,Cambodia,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,12214.46930353954,17411.814823002354,7905.131036220634
3,YLDs (Years Lived with Disability),10,Cambodia,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,269.99384540316,384.87819017629,174.73839213518
3,YLDs (Years Lived with Disability),53,Serbia,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,12358.023953434724,17756.664121071335,8065.423353659713
3,YLDs (Years Lived with Disability),53,Serbia,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,775.47450891314,1114.24289523215,506.11086674722
3,YLDs (Years Lived with Disability),40,Turkmenistan,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,6271.192728629528,8719.91600593583,4158.820126749368
3,YLDs (Years Lived with Disability),40,Turkmenistan,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,431.1705435894,599.5304381523699,285.93615478517
3,YLDs (Years Lived with Disability),41,Uzbekistan,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,36426.14835784196,52240.195465628254,24086.59244797578
3,YLDs (Years Lived with Disability),41,Uzbekistan,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,446.10338870848,639.77470236689,294.98343903738
3,YLDs (Years Lived with Disability),54,Slovakia,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,6214.676522291573,8937.754795476225,4147.743412101612
3,YLDs (Years Lived with Disability),54,Slovakia,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,753.4256307903801,1083.55334673934,502.84454635895
3,YLDs (Years Lived with Disability),55,Slovenia,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,2102.7046342120543,2995.6784832845324,1386.6396905882616
3,YLDs (Years Lived with Disability),55,Slovenia,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,666.50718625824,949.558584854,439.53168861223
3,YLDs (Years Lived with Disability),57,Belarus,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,8594.303675790663,12212.443746345258,5877.522404218647
3,YLDs (Years Lived with Disability),57,Belarus,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,557.94534997388,792.8363317303999,381.57091237521
3,YLDs (Years Lived with Disability),58,Estonia,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,1183.5444286822774,1675.8045161932923,779.4557192727285
3,YLDs (Years Lived with Disability),58,Estonia,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,554.07416975606,784.52483361105,364.90077605155
3,YLDs (Years Lived with Disability),75,Austria,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,7296.300916234602,10561.09061122781,4860.898131513304
3,YLDs (Years Lived with Disability),75,Austria,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,532.34935675164,770.55344318014,354.65861718896997
3,YLDs (Years Lived with Disability),59,Latvia,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,1568.1945372013502,2239.832025995157,1040.91736600398
3,YLDs (Years Lived with Disability),59,Latvia,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,545.55179162108,779.2045857350499,362.11982664244
3,YLDs (Years Lived with Disability),43,Albania,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,3469.325065053628,4958.327521697154,2312.568471752873
3,YLDs (Years Lived with Disability),43,Albania,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,791.1141119613,1130.65302345201,527.33759984298
3,YLDs (Years Lived with Disability),44,Bosnia and Herzegovina,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,3628.523316389884,5182.101560316886,2363.244063723843
3,YLDs (Years Lived with Disability),44,Bosnia and Herzegovina,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,730.00414249717,1042.5606441014,475.44904795228996
3,YLDs (Years Lived with Disability),45,Bulgaria,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,7091.549525661586,10159.813158968189,4704.5073068426
3,YLDs (Years Lived with Disability),45,Bulgaria,3,Both,159,10-24 years,630,Low back pain,3,Rate,2023,726.53322523104,1040.87855487991,481.97941146641995
3,YLDs (Years Lived with Disability),60,Lithuania,3,Both,159,10-24 years,630,Low back pain,1,Number,2023,2337.536474140482,3317.530187413491,1600.2074643479175
